ObjectID,GlobalID,CreationDate,Creator,EditDate,Editor,Who,Other - Who,Region,Other - Region,Date/Time,Security Presence,Other - Security Presence,Cleaning Evidence,Other - Cleaning Evidence,Signs-Assistance,Other - Signs-Assistance,Signs-Other,Other - Signs-Other,Flagging,Other - Flagging,Notes about this datum,x,y,Sign Category-Bin1,Sign Category Sentiment-Bin2,Sign Category Overall Sentiment-Bin 3,Signs Within Same Image,Post-Fire Period (Years)
534,1b79cd32-3579-45ff-8117-31535f3f1e7d,10:05.4,sean.anderson_CSUCIGIS,10:05.4,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:28,,,,,other,Pro-Environment,,,,,Saving Altadena’s At-Risk Trees,-118.1148289,34.18590094,Pro-Environment,Pro-Environment,positive,1,1
535,950b183f-8770-4aaf-8331-a53faddffae5,10:07.4,sean.anderson_CSUCIGIS,10:07.4,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:29,,,,,,,Trespass_Warning,,,,,-118.1053044,34.18353951,Security-Stay Away,Security-Negative,negative,1,1
536,993bb385-7672-4c56-a68a-7f0c29f9eb92,10:12.1,sean.anderson_CSUCIGIS,10:12.1,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:32,,,,,,,Trespass_Warning,,,,San Marino Security,-118.1095564,34.18656789,Security-Stay Away,Security-Negative,negative,1,1
537,11d6e848-ba36-4664-a2d8-920fdc4aa195,10:13.5,sean.anderson_CSUCIGIS,10:13.5,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:34,,,,,,,Pro-Community,,,,Altadena Not For Sale,-118.1065453,34.18900999,Pro-Community Not For Sale,Pro-Community,positive,1,1
538,add9511e-1a31-476a-8af0-1836be152f2c,10:14.6,sean.anderson_CSUCIGIS,10:14.6,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:36,,,,,,,Pro-Community,,,,Altadena Strong,-118.1087902,34.18935395,Pro-Community Strong,Pro-Community,positive,1,1
539,93d1df9e-5621-498d-a372-aaca4c1cebb3,10:16.3,sean.anderson_CSUCIGIS,10:16.3,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:37,,,,,,,Trespass_Warning,,,,Post Armed Response,-118.1088019,34.18934741,Security-Stay Away,Security-Negative,negative,1,1
540,995d47f8-df35-491e-81a9-77b920dca9f1,10:17.5,sean.anderson_CSUCIGIS,10:17.5,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:38,,,,,State,,,,,,Homeowners Beware of unlicensed contractors,-118.1069889,34.19209524,Warnings-Avoid Scams,Education,positive,1,1
541,b879a3fa-ae5e-4069-9d08-f21016e4d728,10:18.8,sean.anderson_CSUCIGIS,10:18.8,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:41,,,,,,,other,Pro-Environment,,,Saving Altadena’s At-Risk Trees,-118.1068162,34.19218783,Pro-Environment,Pro-Environment,positive,1,1
542,4f173bf5-64b6-46b0-8413-55220dc12758,10:19.9,sean.anderson_CSUCIGIS,10:19.9,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:41,,,,,,,other,Pro-Environment,,,Saving Altadena’s At-Risk Trees,-118.1058386,34.19110421,Pro-Environment,Pro-Environment,positive,1,1
543,6fa6fbe3-3683-4ef7-86ba-5725fcfaa6aa,10:21.3,sean.anderson_CSUCIGIS,10:21.3,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:43,,,,,,,Trespass_Warning,,,,,-118.1070312,34.19043911,Security-Stay Away,Security-Negative,negative,1,1
544,36024d72-a2d5-4cff-b2be-077398e5b1a5,10:23.2,sean.anderson_CSUCIGIS,10:23.2,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:43,,,,,,,Pro-Community,,,,Altadena Not For Sale,-118.1114966,34.19156877,Pro-Community Not For Sale,Pro-Community,positive,1,1
545,db135f93-21cb-4b0c-81b5-8d55a73cec46,10:24.9,sean.anderson_CSUCIGIS,10:24.9,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:45,,,,,,,Construction/Rebuilding,,,,,-118.1149166,34.19209249,Rebuilding-Construction Sign,Rebuilding,positive,1,1
546,2c4ee66b-172f-4429-abfb-9561efa9d2ff,10:26.2,sean.anderson_CSUCIGIS,10:26.2,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:46,,,,,,,Construction/Rebuilding,,,,,-118.1159101,34.19409752,Rebuilding-Construction Sign,Rebuilding,positive,1,1
547,7b9c4b9f-ad29-4787-8ec1-438cb9ae3127,10:27.8,sean.anderson_CSUCIGIS,10:27.8,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:47,,,,,,,Construction/Rebuilding,,,,,-118.1166374,34.19419032,Rebuilding-Construction Sign,Rebuilding,positive,1,1
548,c5ca907a-488c-4905-8e4b-0ad0a58d695d,10:31.3,sean.anderson_CSUCIGIS,10:31.3,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:48,,,,,,,Pro-Community,,,,Altadena Is Not For Sale,-118.119523,34.19457179,Pro-Community Not For Sale,Pro-Community,positive,1,1
549,439b88c3-f54d-4010-bc64-c969e8418b67,10:33.1,sean.anderson_CSUCIGIS,10:33.1,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:49,,,,,other,Pro-Environment,,,,,Saving Sltadena’s At-Risk Trees,-118.1197166,34.19460017,Pro-Environment,Pro-Environment,positive,1,1
550,b2951c86-fb14-4089-85f8-5e2b2a4b69e9,10:35.9,sean.anderson_CSUCIGIS,10:35.9,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:51,,,,,Private_Sector-Clean-Up,,,,,,Fire & Smoke clean-up estimates advertisenent,-118.1229143,34.20040515,Contractor Ad,Ads-Neutral,neutral,1,1
551,3559164d-3ddf-4b65-aab5-830b297e3768,10:37.9,sean.anderson_CSUCIGIS,10:37.9,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:56,,,,,,,"Pro-Community,Construction/Rebuilding",,,,Construction sign about building Altadena back stronger,-118.1243034,34.19888489,Pro-Community Strong,Pro-Community,positive,1,1
552,8fe97fd7-1f3a-400e-9930-2cea96454db0,10:40.9,sean.anderson_CSUCIGIS,10:40.9,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:57,,,,,,,other,Pro-Environment,,,Saving Altadena’s At-Risk Trees,-118.1243569,34.19818997,Pro-Environment,Pro-Environment,positive,1,1
553,54048462-0787-48dd-b2f5-bfd6ed3663a6,10:43.2,sean.anderson_CSUCIGIS,10:43.2,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:58,,,,,,,Pro-Community,,,,Altadena Is Not For Sale,-118.1262725,34.19607746,Pro-Community Not For Sale,Pro-Community,positive,1,1
554,d352d31c-22e9-4199-8027-64eff24213d0,10:46.0,sean.anderson_CSUCIGIS,10:46.0,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:59,,,,,,,For_Sale-Ad,,,,,-118.1265514,34.19588372,For Sale,Sale Offer,negative,1,1
555,3e2d9284-814e-4fd2-9400-950312b14d33,10:48.8,sean.anderson_CSUCIGIS,10:48.8,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 22:59,,,,,Private_Sector-Clean-Up,,,,,,Free Soil Lead Testing (with this clean-up company),-118.1272151,34.19492021,Soil Testing Ad,Ads-Neutral,neutral,1,1
556,c62d241b-6cda-4420-ac90-3f2820217990,10:50.5,sean.anderson_CSUCIGIS,10:50.5,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 23:02,,,,,,,Pro-Community,,,,American Flag,-118.1275472,34.19389811,Pro-Community,Pro-Community,positive,1,1
557,30efd003-95db-4cc0-934c-1c6d785ebeef,10:52.4,sean.anderson_CSUCIGIS,10:52.4,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 23:02,,,,,,,Pro-Community,,,,I’m a neighborhood captain here to support my neighbors,-118.1369728,34.19127045,Pro-Community Neighborhood Captain,Pro-Community,positive,1,1
558,f3d57c63-7fbe-41d4-905c-ecb84ad886fc,10:54.2,sean.anderson_CSUCIGIS,10:54.2,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 23:08,,,,,,,Trespass_Warning,,,,,-118.1403631,34.19383839,Security-Stay Away,Security-Negative,negative,1,1
559,17e62ecc-5d83-4bf9-8701-51b77ed90484,10:58.8,sean.anderson_CSUCIGIS,10:58.8,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 23:10,,,,,,,"Pro-Community,Construction/Rebuilding",,,,Supreme Construction with a big banner saying “Altadena Is Not For Sale”,-118.1406541,34.19236798,Pro-Community Not For Sale,Pro-Community,positive,1,1
560,ac1073cb-90fc-4308-965b-bce100132895,11:03.3,sean.anderson_CSUCIGIS,11:03.3,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 23:11,,,,,,,"Pro-Community,other",Humor,,,Norman Jr. is Elf-Adenda (for Christmas),-118.1487509,34.19210767,Humor & Satire,Humor,positive,1,1
561,54825ae4-4312-4d1e-aa02-49a1c761c23e,11:05.2,sean.anderson_CSUCIGIS,11:05.2,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 23:16,,,,,,,other,Anti-Edison,,,LA Fire Justice Edison did this. Located just across the street from Norman Jr (the werewolf),-118.1487502,34.19211024,Anti-Edison,Negative Utility,negative,1,1
562,86024af1-7649-492b-9c7d-5454fb6536d7,11:08.0,sean.anderson_CSUCIGIS,11:08.0,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 23:21,,,,,,,"Pro-Community,Construction/Rebuilding",,,,Rebuilding Beautiful Altadena by BZBuild Company,-118.1497346,34.19242359,Pro-Community Pride,Pro-Community,positive,1,1
563,857b552e-c349-42c7-86e4-90d261cc19bb,11:11.0,sean.anderson_CSUCIGIS,11:11.0,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 23:22,,,,,,,Construction/Rebuilding,,,,,-118.152331,34.19218571,Rebuilding-Construction Sign,Rebuilding,positive,1,1
564,17191fb2-1254-40c4-a234-031ec83ec74c,11:13.7,sean.anderson_CSUCIGIS,11:13.7,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 23:24,,,,,,,Pro-Community,,,,Altadena is our home; pack out your trash,-118.1528502,34.1914908,Pro-Environment,Pro-Environment,positive,1,1
565,80e22b91-4742-4eb6-ab44-9f33a072e91f,11:16.7,sean.anderson_CSUCIGIS,11:16.7,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 23:25,,,,,,,other,Pro-Environment,,,Saving Altadena’s At-Risk Trees,-118.1534274,34.19166551,Pro-Environment,Pro-Environment,positive,1,1
566,52b91ee0-457f-4090-a9fb-c11c65efdc23,11:20.1,sean.anderson_CSUCIGIS,11:20.1,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 23:26,,,,,,,"Pro-Community,other",Humor,,,Santa:we are still here,-118.1556247,34.19231554,Humor & Satire,Humor,positive,1,1
567,32f40fc0-0f62-42e8-badc-6724a25edae9,11:26.4,sean.anderson_CSUCIGIS,11:26.4,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 23:28,,,,,,,Pro-Community,,,,Altadena you are missed,-118.1556307,34.19231085,Pro-Community Pride,Pro-Community,positive,1,1
568,40342fda-5cf0-4048-a338-4094573618d9,11:32.4,sean.anderson_CSUCIGIS,11:32.4,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 23:30,,,,,,,Construction/Rebuilding,,,,Ecosmartbuilders.com,-118.1571629,34.1928725,Rebuilding-Construction Sign,Rebuilding,positive,1,1
569,d8617037-ada1-4478-a529-9b31afff98dd,11:41.3,sean.anderson_CSUCIGIS,11:41.3,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 23:31,,,,,,,"Construction/Rebuilding,Trespass_Warning",,,,"Tresspass Warning and “Hey Neighbor, I chose a Dvele home” construction sign",-118.1580505,34.19316351,Security-Stay Away,Security-Negative,negative,1,1
1051,d8617037-ada1-4478-a529-9b31afff98dd,11:41.3,sean.anderson_CSUCIGIS,11:41.3,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 23:31,,,,,,,"Construction/Rebuilding,Trespass_Warning",,,,"Tresspass Warning and “Hey Neighbor, I chose a Dvele home” construction sign",-118.1580505,34.19316351,Rebuilding-Construction Sign,Rebuilding,positive,2,1
570,598e416c-a868-40ba-9a0f-7733e6cc41f4,11:43.5,sean.anderson_CSUCIGIS,11:43.5,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 23:34,,,,,,,Pro-Community,,,,We love you Altadena,-118.1567644,34.19055556,Pro-Community Pride,Pro-Community,positive,1,1
571,e5221cdd-d8a3-425d-9f43-1e67b711c623,11:47.1,sean.anderson_CSUCIGIS,11:47.1,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 23:34,,,,,,,Pro-Community,,,,Altadena is not for sale,-118.1565474,34.19108113,Pro-Community Not For Sale,Pro-Community,positive,1,1
572,14274bff-c43b-4139-b80f-0701541f0179,11:49.0,sean.anderson_CSUCIGIS,11:49.0,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 23:35,,,,,,,Pro-Community,,,,Altadena Not for Sale &  We Love you Altadena signs,-118.1565025,34.19115967,Pro-Community Not For Sale,Pro-Community,positive,1,1
573,b9862a8e-8860-47b1-a9e1-7c378846dad0,11:50.4,sean.anderson_CSUCIGIS,11:50.4,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 23:37,,,,,,,Trespass_Warning,,,,,-118.1564894,34.19118796,Security-Stay Away,Security-Negative,negative,1,1
574,6440cd06-6a9a-4458-ac34-40d1b0a1ab7e,11:52.0,sean.anderson_CSUCIGIS,11:52.0,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 23:37,,,,,,,Pro-Community,,,,Altadena is not for sale,-118.1564128,34.19145063,Pro-Community Not For Sale,Pro-Community,positive,1,1
575,9efa8e0d-8230-4c28-9ae0-ba6e1a9a1594,11:55.0,sean.anderson_CSUCIGIS,11:55.0,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 23:39,,,,,,,For_Sale-Ad,,,,,-118.1614762,34.19523449,For Sale,Sale Offer,negative,1,1
576,a8c99d39-d4a2-4c9f-a9ca-83285c93d90b,11:57.9,sean.anderson_CSUCIGIS,11:57.9,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 23:40,,,,,,,For_Sale-Ad,,,,,-118.1621393,34.19544477,For Sale,Sale Offer,negative,1,1
577,44217ec1-b38e-4678-af8c-0a7678d3f204,12:02.7,sean.anderson_CSUCIGIS,12:02.7,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 23:41,,,,,,,Pro-Community,,,,Black Hones Matter,-118.1608255,34.19649083,Pro-Community Black Homes Matter,Pro-Community,positive,1,1
578,4b28bbbb-3da1-4ea0-967a-48d25b6f9619,12:08.0,sean.anderson_CSUCIGIS,12:08.0,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 23:44,,,,,,,Construction/Rebuilding,,,,,-118.161372,34.19782069,Rebuilding-Construction Sign,Rebuilding,positive,1,1
579,59d714a8-e455-4384-a7fd-a43cf5ba31c5,12:13.8,sean.anderson_CSUCIGIS,12:13.8,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 23:44,,,,,,,Pro-Community,,,,Black Hones Matter,-118.1604043,34.19751974,Pro-Community Black Homes Matter,Pro-Community,positive,1,1
580,8e2e6d93-a7c9-4b04-8ee8-20fecd73ead2,12:16.7,sean.anderson_CSUCIGIS,12:16.7,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 23:45,,,,,,,Pro-Community,,,,Neighborhood Captain Sign,-118.1590484,34.1970921,Pro-Community Neighborhood Captain,Pro-Community,positive,1,1
581,848c7919-430c-48ca-8541-ccd12a639ccb,12:18.7,sean.anderson_CSUCIGIS,12:18.7,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 23:46,,,,,,,Pro-Community,,,,Altadena Is Not For Sale,-118.1587811,34.19203138,Pro-Community Not For Sale,Pro-Community,positive,1,1
582,8b7cc69c-6681-4f3d-8513-8ec173f04c26,12:21.1,sean.anderson_CSUCIGIS,12:21.1,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/3/26 23:49,,,,,,,"Pro-Community,other",Memorial,,,First Anniversary Commemoration of the Eaton Fire (Community Coalition For Altadena Recovery),-118.1597931,34.18420076,Pro-Community Celebration,Pro-Community,positive,1,1
583,bc726228-b34a-452d-b74e-2dfc3993349a,29:19.4,sean.anderson_CSUCIGIS,29:19.4,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/9/26 2:20,,,,,,,For_Sale-Ad,,,,,-118.6082639,34.037379,For Sale,Sale Offer,negative,1,1
584,53a34cdd-af3a-4b17-8691-454c24330cdd,29:21.5,sean.anderson_CSUCIGIS,29:21.5,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/9/26 2:38,,,,,,,Trespass_Warning,,,,,-118.61309,34.03720992,Security-Stay Away,Security-Negative,negative,1,1
585,d7dc7c57-18e1-495d-839d-1cc49ec0a029,29:22.2,sean.anderson_CSUCIGIS,29:22.2,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/9/26 2:39,,,,,,,For_Sale-Ad,,,,,-118.6177907,34.03766004,For Sale,Sale Offer,negative,1,1
586,2c313155-4473-4c2e-8e3e-18320a404e91,29:22.7,sean.anderson_CSUCIGIS,29:22.7,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/9/26 2:39,,,,,,,For_Sale-Ad,,,,,-118.6239223,34.0381712,For Sale,Sale Offer,negative,1,1
587,4bdebeed-83e2-43f3-bb01-25b36a1c6193,29:23.3,sean.anderson_CSUCIGIS,29:23.3,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/9/26 2:40,,,,,,,For_Sale-Ad,,,,,-118.6278627,34.03735328,For Sale,Sale Offer,negative,1,1
588,3dd04662-5810-40ae-94c1-e7a9453d16e5,29:23.9,sean.anderson_CSUCIGIS,29:23.9,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/9/26 2:40,,,,,,,For_Sale-Ad,,,,,-118.6317676,34.03762404,For Sale,Sale Offer,negative,1,1
589,9a1ded63-cea3-422d-9385-124ec51165ad,29:24.5,sean.anderson_CSUCIGIS,29:24.5,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/9/26 2:40,,,,,,,Construction/Rebuilding,,,,,-118.6383327,34.03725388,Rebuilding-Construction Sign,Rebuilding,positive,1,1
590,adb2f17b-97c3-41d0-bcc8-67d2a35a2bed,29:25.1,sean.anderson_CSUCIGIS,29:25.1,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/9/26 2:42,,,,,,,For_Sale-Ad,,,,,-118.6435274,34.03838514,For Sale,Sale Offer,negative,1,1
591,402524d8-a365-420b-ab04-d3e5e16d8e68,29:25.6,sean.anderson_CSUCIGIS,29:25.6,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/9/26 2:42,,,,,,,For_Sale-Ad,,,,,-118.6466716,34.03859662,For Sale,Sale Offer,negative,1,1
592,bd75f224-e043-41e2-8668-4878707fb47f,29:26.0,sean.anderson_CSUCIGIS,29:26.0,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/9/26 2:42,,,,,,,Trespass_Warning,,,,,-118.6507341,34.03817719,Security-Stay Away,Security-Negative,negative,1,1
593,ceb4583e-322b-48e4-b64d-53686787f0c6,29:26.5,sean.anderson_CSUCIGIS,29:26.5,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/9/26 2:43,,,,,,,Trespass_Warning,,,,,-118.655397,34.03891574,Security-Stay Away,Security-Negative,negative,1,1
594,27bd702f-a471-466a-a34e-34746798ec65,30:01.6,sean.anderson_CSUCIGIS,30:01.6,sean.anderson_CSUCIGIS,Sean Anderson,,Palisades,,1/15/26 2:20,,,,,,,,,,,Zone zero sign,-118.5031845,34.05270015,Anti-Government-Policy,Negative Government,negative,1,1
595,f12f15cf-662f-43da-9282-46d5a5c89c8e,32:49.3,nicole.kouyoumdjian368_CSUCIGIS,32:49.3,nicole.kouyoumdjian368_CSUCIGIS,Nicole Kouyoumdjian,,Palisades,,1/15/26 2:22,,,,,,,"Critical_of_Bass,Critical_of_Gov't",,,,"They Let Us Burn sign; Facing the street, nearer to car traffic instead of house.",-118.5045732,34.0516105,Government Conspiracy,Negative Government,negative,1,1
596,8f189f0c-80b6-4166-ba2d-85fd3afa2dc9,02:35.0,nicole.kouyoumdjian368_CSUCIGIS,43:39.6,sean.anderson_CSUCIGIS,Nicole Kouyoumdjian,,Eaton,,1/23/26 18:02,,,,,,,Construction/Rebuilding,,,,"This one could also be scored as ""Pro-Community"" it is an Altadena Dream Machine Construction Sign",-118.1331366,34.20394217,Rebuilding-Construction Sign,Rebuilding,positive,1,1
597,4b0a42be-9b83-4ea6-ba05-6e86c9c8c145,25:13.9,nicole.kouyoumdjian368_CSUCIGIS,46:50.1,sean.anderson_CSUCIGIS,Nicole Kouyoumdjian,,Eaton,,1/23/26 18:56,,,,,,,Pro-Community,,,,Altadena Not For Sale,-118.13165,34.18788052,Pro-Community Not For Sale,Pro-Community,positive,1,1
598,9301c91a-b0cd-4bf3-8d9f-a7181aed853a,25:18.3,,25:18.3,,Brenton Spies,,Eaton,,1/23/26 20:23,,,,,,,Construction/Rebuilding,,,,Contractor engineering signs,-118.1474005,34.19743047,Rebuilding-Construction Sign,Rebuilding,positive,1,1
599,217e89f4-0da9-4969-b519-fbc3ecf94e15,26:35.0,,26:35.0,,Brenton Spies,,Eaton,,1/23/26 20:25,,,,,,,Construction/Rebuilding,,,,Janes Cottage contractor,-118.147231,34.19742779,Rebuilding-Construction Sign,Rebuilding,positive,1,1
600,d8e96629-1c3c-4334-b288-82d877abccba,27:29.2,,27:29.2,,Brenton Spies,,Eaton,,1/23/26 20:26,,,,,,,Construction/Rebuilding,,,,,-118.1473098,34.19769381,Rebuilding-Construction Sign,Rebuilding,positive,1,1
601,6fad1d40-f5f3-4312-b783-fbaba2210b8b,28:50.4,,01:36.0,sean.anderson_CSUCIGIS,Brenton Spies,,Eaton,,1/23/26 20:27,,,,,,,Construction/Rebuilding,,,,1st Choice Construction with a strong community message of Building Back Altadena Stronger.,-118.1472101,34.19791928,Rebuilding-Construction Sign,Rebuilding,positive,1,1
1052,6fad1d40-f5f3-4312-b783-fbaba2210b8b,28:50.4,,01:36.0,sean.anderson_CSUCIGIS,Brenton Spies,,Eaton,,1/23/26 20:27,,,,,,,Trespass_Warning,,,,There are many security signs.,-118.1472101,34.19791928,Security-Stay Away,Security-Negative,negative,2,1
602,3a29e6f8-031d-49a8-a402-7f40fb472ff1,29:56.2,,29:56.2,,Brenton Spies,,Eaton,,1/23/26 20:29,,,,,,,Construction/Rebuilding,,,,,-118.1470767,34.19814545,Rebuilding-Construction Sign,Rebuilding,positive,1,1
603,68f91092-e1ce-441b-becc-f075c81bec50,31:49.4,,31:49.4,,Brenton Spies,,Eaton,,1/23/26 20:31,,,,,,,Trespass_Warning,,,,,-118.1472231,34.19735635,Security-Stay Away,Security-Negative,negative,1,1
604,1a8f0b63-a502-4b9a-99e5-f37c48ef3e81,28:44.1,nicole.kouyoumdjian368_CSUCIGIS,54:58.0,sean.anderson_CSUCIGIS,Sean Anderson,,Eaton,,1/23/26 22:28,,,,,,,Pro-Community,,,,Altadena: Our Town Has Soul,-118.1421807,34.20586706,Pro-Community Pride,Pro-Community,positive,1,1
605,e9bd5882-6a12-4488-8de5-308cd7a31041,35:03.7,nicole.kouyoumdjian368_CSUCIGIS,57:40.3,sean.anderson_CSUCIGIS,Nicole Kouyoumdjian,,Eaton,,1/23/26 22:33,,,,,,,Pro-Community,,,,"American Flag in front of a Shipping Container with an inspirational Bible Quote on a large banner: They that wait upon the Lord shall renew their strength; they shall mount up with wings as eagles; they shall run, and not be weary; and they shall walk, and not faint.
Isaiah 40:31",-118.1399639,34.19229272,Religious Appeal,Religion,positive,1,1
606,fd0e5056-ad44-4ce0-8df3-6f26c0648ff4,29:34.9,,29:34.9,,Sean Anderson,,Palisades,,1/17/26 0:02,,,,,,,Construction/Rebuilding,,,,,-118.6558951,34.03893234,Rebuilding-Construction Sign,Rebuilding,positive,1,1
607,dcca86fc-c13d-4db8-b2ea-ed73301cb3b4,29:39.5,,29:39.5,,Sean Anderson,,Palisades,,1/17/26 0:03,,,,,,,"Trespass_Warning,other",Graffiti inside of no trespassing fence,,,,-118.6555144,34.03889959,Security-Stay Away,Security-Negative,negative,1,1
608,313821a8-2622-4674-b9ce-ea4adde41465,29:42.2,,29:42.2,,Sean Anderson,,Palisades,,1/17/26 0:04,,,,,,,Construction/Rebuilding,,,,,-118.6542892,34.03874217,Rebuilding-Construction Sign,Rebuilding,positive,1,1
609,ed4f1b1b-ff60-4697-9109-2424cf2b47e6,29:44.6,,29:44.6,,Sean Anderson,,Palisades,,1/17/26 0:05,,,,,Private_Sector-Clean-Up,,,,,,,-118.6532197,34.03857133,Builder Ad,Ads-Neutral,neutral,1,1
610,807501ee-3cfa-4cb0-8fd8-19f48d69bedc,29:47.1,,29:47.1,,Sean Anderson,,Palisades,,1/17/26 0:06,,,,,,,Construction/Rebuilding,,,,,-118.6512517,34.03823813,Rebuilding-Construction Sign,Rebuilding,positive,1,1
611,fad9ec5c-1240-49d0-aed8-277547fa8579,29:48.8,,29:48.8,,Sean Anderson,,Palisades,,1/17/26 0:07,,,,,,,Trespass_Warning,,,,,-118.6483891,34.03813299,Security-Stay Away,Security-Negative,negative,1,1
612,2f488c99-8d4b-43e8-9f1e-dccb37540b35,29:50.3,,29:50.3,,Sean Anderson,,Palisades,,1/17/26 0:11,,,,,Private_Sector-other,,,,,,,-118.6472432,34.03847982,Builder Ad,Ads-Neutral,neutral,1,1
1053,2f488c99-8d4b-43e8-9f1e-dccb37540b35,29:50.3,,29:50.3,,Sean Anderson,,Palisades,,1/17/26 0:11,,,,,Grafitti,,,,,,,-118.6472432,34.03847982,Graffiti,Graffiti,negative,2,1
613,8b865f88-25d2-43da-9bf0-0e5827b3f5f9,29:52.2,,29:52.2,,Sean Anderson,,Palisades,,1/17/26 0:12,,,,,,,Construction/Rebuilding,,,,,-118.6464276,34.03859896,Rebuilding-Construction Sign,Rebuilding,positive,1,1
614,9067e64c-d5b4-4471-8be4-2ee67c3c809a,29:54.2,,29:54.2,,Sean Anderson,,Palisades,,1/17/26 0:13,,,,,,,For_Sale-Ad,,,,,-118.6451346,34.03859293,For Sale,Sale Offer,negative,1,1
615,89e84db5-458e-49e6-8009-ab5b804f85b3,29:56.7,,29:56.7,,Sean Anderson,,Palisades,,1/17/26 0:15,,,,,,,Construction/Rebuilding,,,,Rebuilding Stronger Than Ever,-118.6438633,34.03839101,Rebuilding-Construction Sign,Rebuilding,positive,1,1
616,003b7afc-95b7-410d-889c-787618761c08,29:58.8,,29:58.8,,Sean Anderson,,Palisades,,1/17/26 0:17,,,,,,,For_Sale-Ad,,,,,-118.6430225,34.03822896,For Sale,Sale Offer,negative,1,1
